City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Dzhebariki-Khaya,RU,2022-03-16 21:53:55,62.2167,135.8,-7.13,98,100,2.48
292,Pathein,MM,2022-03-16 21:53:56,16.7833,94.7333,74.84,75,70,5.12
293,Chuy,UY,2022-03-16 21:54:01,-33.6971,-53.4616,73.83,77,76,13.24
294,Medina,SA,2022-03-16 21:54:02,24.4686,39.6142,59.43,13,0,19.57
295,Mayo,US,2022-03-16 21:54:02,38.8876,-76.5119,70.36,46,0,7.0
296,Westport,US,2022-03-16 21:52:23,41.1415,-73.3579,62.65,65,3,4.0
297,Talnakh,RU,2022-03-16 21:49:38,69.4865,88.3972,-14.75,94,46,5.99
298,Lhokseumawe,ID,2022-03-16 21:54:03,5.1801,97.1507,78.4,83,100,3.36
299,Guadalupe Y Calvo,MX,2022-03-16 21:54:04,26.1,-106.9667,65.08,14,44,13.67
300,San Cristobal,VE,2022-03-16 21:54:05,7.7669,-72.225,77.18,52,62,2.44
301,Taquari,BR,2022-03-16 21:54:05,-29.7997,-51.8644,74.32,71,53,5.61
302,Okhotsk,RU,2022-03-16 21:54:06,59.3833,143.3,-3.71,88,52,8.1
303,Los Andes,CL,2022-03-16 21:50:49,-32.8337,-70.5983,74.01,48,25,8.28
304,Myitkyina,MM,2022-03-16 21:54:07,25.3833,97.4,67.3,52,0,1.81
305,Deputatskiy,RU,2022-03-16 21:54:08,69.3,139.9,-25.15,100,35,4.54
306,Ileza,RU,2022-03-16 21:54:08,61.0533,43.9002,12.74,97,100,4.21
307,San Felipe,VE,2022-03-16 21:54:09,10.3399,-68.7425,73.74,87,90,6.42
308,Mount Gambier,AU,2022-03-16 21:54:10,-37.8333,140.7667,62.51,100,22,6.91
309,Trelaze,FR,2022-03-16 21:54:11,47.45,-0.4667,50.32,83,100,4.61
310,Olafsvik,IS,2022-03-16 21:54:11,64.8945,-23.7142,31.28,61,97,18.23
311,Havelock,US,2022-03-16 21:49:38,34.8791,-76.9013,67.98,80,75,12.66
312,Helong,CN,2022-03-16 21:54:12,42.5397,128.9972,12.31,87,9,4.76
313,Bereznik,RU,2022-03-16 21:54:13,62.8551,42.7072,19.6,96,100,4.74
314,West Wendover,US,2022-03-16 21:54:14,40.7391,-114.0733,52.81,35,40,10.36
315,Lakatoro,VU,2022-03-16 21:54:14,-16.0999,167.4164,84.49,71,100,0.96
316,Ambovombe,MG,2022-03-16 21:54:15,-25.1667,46.0833,73.69,94,7,1.88
317,Miaray,PH,2022-03-16 21:54:16,7.5747,125.0444,70.97,92,72,2.57
318,Beloha,MG,2022-03-16 21:54:17,-25.1667,45.05,72.01,95,6,3.98
319,Thompson,CA,2022-03-16 21:54:18,55.7435,-97.8558,24.96,58,75,4.61
320,Palembang,ID,2022-03-16 21:54:18,-2.9167,104.7458,77.09,94,40,3.44
321,Jutai,BR,2022-03-16 21:55:19,-5.1833,-68.9,76.5,97,89,3.18
322,Gazi,GR,2022-03-16 21:55:20,35.3253,25.0669,48.06,81,20,11.5
323,Naryan-Mar,RU,2022-03-16 21:55:21,67.6713,53.087,24.19,96,100,6.55
324,Waihi Beach,NZ,2022-03-16 21:55:21,-37.4,175.9333,72.9,66,81,3.0
325,Severnoye,RU,2022-03-16 21:55:22,56.3491,78.3619,6.3,96,81,7.9
326,San Patricio,US,2022-03-16 21:50:58,28.017,-97.5169,83.53,40,0,13.87
327,Maceio,BR,2022-03-16 21:52:41,-9.6658,-35.7353,76.44,88,75,2.3
328,Ruteng,ID,2022-03-16 21:55:23,-8.6136,120.4721,62.38,93,52,1.95
329,Baherden,TM,2022-03-16 21:55:24,38.4362,57.4316,44.37,93,100,6.55
330,Bethel,US,2022-03-16 21:50:27,41.3712,-73.414,64.02,54,0,9.22
331,Airai,TL,2022-03-16 21:55:24,-8.9266,125.4092,60.22,90,50,1.16
332,Camacha,PT,2022-03-16 21:55:25,33.0833,-16.3333,58.42,63,75,20.71
333,Balkanabat,TM,2022-03-16 21:55:26,39.5108,54.3671,42.73,77,84,7.36
334,Yulara,AU,2022-03-16 21:55:27,-25.2406,130.9889,67.84,45,6,8.05
335,Twistringen,DE,2022-03-16 21:55:27,52.8,8.65,48.78,75,35,13.56
336,Chivilcoy,AR,2022-03-16 21:55:28,-34.8957,-60.0167,80.02,10,0,5.01
337,Lagoa,PT,2022-03-16 21:55:29,39.05,-27.9833,57.6,67,100,19.57
338,Iwaki,JP,2022-03-16 21:55:30,37.05,140.8833,48.78,53,89,11.36
339,Sakakah,SA,2022-03-16 21:55:30,29.9697,40.2064,45.97,25,0,4.97
340,Yar-Sale,RU,2022-03-16 21:55:31,66.8333,70.8333,12.65,97,99,8.21
341,Drovyanaya,RU,2022-03-16 21:55:32,51.5833,113.0333,-11.61,98,25,0.38
342,Wakkanai,JP,2022-03-16 21:55:33,45.4094,141.6739,30.81,94,99,14.47
343,Prykolotne,UA,2022-03-16 21:55:33,50.1604,37.3474,8.87,94,9,8.48
344,Sioux Lookout,CA,2022-03-16 21:55:34,50.1001,-91.917,42.87,87,75,6.91
345,Strezhevoy,RU,2022-03-16 21:55:35,60.7333,77.5889,20.1,95,100,11.45
346,Krasnovishersk,RU,2022-03-16 21:55:36,60.4078,57.082,13.28,99,100,1.7
347,Tahoua,NE,2022-03-16 21:55:37,14.8888,5.2692,79.79,13,3,11.61
348,Zheleznodorozhnyy,RU,2022-03-16 21:55:38,55.7503,38.0042,25.32,92,13,4.76
349,Camacupa,AO,2022-03-16 21:55:38,-12.0167,17.4833,65.17,77,100,4.43
350,Sitka,US,2022-03-16 21:55:39,57.0531,-135.33,44.49,70,100,14.97
351,Kisangani,CD,2022-03-16 21:55:40,0.5167,25.2,74.77,83,100,4.27
352,Rapid Valley,US,2022-03-16 21:55:40,44.0625,-103.1463,55.63,31,0,20.71
353,Diffa,NE,2022-03-16 21:55:41,13.3154,12.6113,74.3,25,85,13.6
354,Faanui,PF,2022-03-16 21:55:42,-16.4833,-151.75,81.59,63,2,5.61
355,Cockburn Town,TC,2022-03-16 21:55:43,21.4612,-71.1419,80.56,65,40,17.27
356,Egvekinot,RU,2022-03-16 21:55:43,66.3167,-179.1667,-3.68,78,16,8.37
357,Ballina,AU,2022-03-16 21:54:47,-28.8667,153.5667,69.98,96,75,6.91
358,Northam,GB,2022-03-16 21:55:44,51.0333,-4.2167,44.62,81,2,7.74
359,Skjervoy,NO,2022-03-16 21:55:45,70.0311,20.9714,38.43,62,91,14.16
360,La Rioja,ES,2022-03-16 21:55:46,42.25,-2.5,46.18,98,100,8.79
361,Kathmandu,NP,2022-03-16 21:55:47,27.7167,85.3167,61.02,94,20,0.0
362,Frederico Westphalen,BR,2022-03-16 21:55:47,-27.3592,-53.3944,74.44,85,20,7.38
363,General Roca,AR,2022-03-16 21:55:48,-39.0333,-67.5833,87.62,8,7,19.6
364,Katerini,GR,2022-03-16 21:55:49,40.2719,22.5025,49.08,90,0,4.34
365,Tazmalt,DZ,2022-03-16 21:55:50,36.3868,4.3989,53.67,73,100,5.61
366,Bonthe,SL,2022-03-16 21:55:50,7.5264,-12.505,75.96,91,34,5.21
367,Rabaul,PG,2022-03-16 21:55:51,-4.1967,152.1721,79.88,75,22,1.01
368,Laguna,US,2022-03-16 21:54:13,38.421,-121.4238,73.11,38,0,9.22
369,Bengkulu,ID,2022-03-16 21:56:52,-3.8004,102.2655,75.96,86,84,4.14
370,Puerto Carreno,CO,2022-03-16 21:56:53,6.189,-67.4859,78.78,89,40,6.91
371,Isangel,VU,2022-03-16 21:56:53,-19.55,169.2667,83.35,77,100,3.91
372,Krasnoselkup,RU,2022-03-16 21:56:54,65.7,82.4667,-1.73,100,99,6.26
373,Sisimiut,GL,2022-03-16 21:56:55,66.9395,-53.6735,-9.02,79,61,11.97
374,Tessalit,ML,2022-03-16 21:56:56,20.1986,1.0114,79.79,15,85,8.32
375,Sibiti,CG,2022-03-16 21:56:56,-3.6819,13.3499,69.58,98,97,1.77
376,Boa Vista,BR,2022-03-16 21:55:12,2.8197,-60.6733,85.98,66,40,6.91
377,Punta De Piedra,VE,2022-03-16 21:56:57,7.6176,-71.4916,91.04,38,90,2.84
378,Shingu,JP,2022-03-16 21:56:58,33.7333,135.9833,54.3,56,13,4.18
379,Malanje,AO,2022-03-16 21:56:59,-9.5402,16.341,63.75,90,100,4.05
380,Cofradia,HN,2022-03-16 21:57:00,15.4,-88.15,87.93,65,54,4.74
381,Yeppoon,AU,2022-03-16 21:57:00,-23.1333,150.7333,71.38,79,91,13.65
382,Semey,KZ,2022-03-16 21:57:01,50.4111,80.2275,-1.14,100,82,3.53
383,Voyvozh,RU,2022-03-16 21:57:02,62.892,54.9635,17.58,97,100,4.27
384,Vagur,FO,2022-03-16 21:57:02,61.4732,-6.8119,42.19,75,64,24.83
385,Krasnyy Chikoy,RU,2022-03-16 21:57:03,50.3643,108.7512,-11.06,99,49,1.95
386,Xiaoyi,CN,2022-03-16 21:57:04,34.6178,109.703,50.85,77,80,8.32
387,Lysyye Gory,RU,2022-03-16 21:57:05,51.5506,44.8414,18.52,93,100,18.75
388,Hervey Bay,AU,2022-03-16 21:53:05,-25.2986,152.8535,68.02,96,17,8.99
389,Gualaquiza,EC,2022-03-16 21:57:06,-3.4,-78.55,69.4,96,100,1.34
390,Ishigaki,JP,2022-03-16 21:57:06,24.3448,124.1572,73.53,83,75,11.5
391,Nouakchott,MR,2022-03-16 21:57:07,18.0858,-15.9785,75.13,43,1,11.79
392,Agirish,RU,2022-03-16 21:57:08,61.9247,63.0231,16.79,95,100,5.82
393,Sivas,TR,2022-03-16 21:57:09,39.7916,37.0019,13.8,97,98,2.24
394,Iracoubo,GF,2022-03-16 21:57:09,5.4802,-53.2011,76.66,87,100,13.29
395,Mumbwa,ZM,2022-03-16 21:57:10,-14.9783,27.0619,65.1,94,100,2.57
396,West Bay,KY,2022-03-16 21:57:11,19.3667,-81.4167,86.07,69,20,9.22
397,Manaure,CO,2022-03-16 21:57:12,11.7751,-72.4445,87.37,53,14,19.35
398,Machali,CL,2022-03-16 21:57:12,-34.1833,-70.6667,67.28,68,13,10.36
399,Trelew,AR,2022-03-16 21:57:13,-43.249,-65.3051,85.78,10,9,11.03
400,Salamanca,ES,2022-03-16 21:57:14,40.8333,-6.0,48.99,82,97,19.64
401,Kautokeino,NO,2022-03-16 21:57:15,69.0125,23.0412,23.99,96,76,14.25
402,Horuphav,DK,2022-03-16 21:57:16,54.9102,9.8987,39.9,93,100,20.71
403,Boueni,YT,2022-03-16 21:57:16,-12.9025,45.0761,80.58,75,92,4.63
404,Pangnirtung,CA,2022-03-16 21:57:17,66.1451,-65.7125,-14.8,76,100,2.3
405,Sao Joao Da Barra,BR,2022-03-16 21:57:18,-21.6403,-41.0511,84.29,82,0,17.69
406,Waipawa,NZ,2022-03-16 21:57:19,-41.4122,175.5153,53.08,81,100,9.75
407,Caconda,AO,2022-03-16 21:57:19,-13.7333,15.0667,57.16,67,18,4.16
408,Nongan,CN,2022-03-16 21:57:20,44.382,125.1685,8.28,78,2,5.28
409,Mangrol,IN,2022-03-16 21:57:21,21.1167,70.1167,76.03,72,5,12.59
410,Payette,US,2022-03-16 21:57:22,44.0782,-116.9338,55.44,35,53,10.96
411,Alto Araguaia,BR,2022-03-16 21:57:22,-17.3147,-53.2153,72.07,91,100,3.65
412,Chake Chake,TZ,2022-03-16 21:57:23,-5.2459,39.7666,78.08,82,28,7.07
413,Nybro,SE,2022-03-16 21:57:24,56.7446,15.9071,32.25,93,0,3.22
414,Mayor Pablo Lagerenza,PY,2022-03-16 21:57:25,-19.9309,-60.7718,83.48,29,7,2.46
415,San Jose El Idolo,GT,2022-03-16 21:58:25,14.45,-91.4167,95.34,41,24,9.08
416,Muroto,JP,2022-03-16 21:58:26,33.2833,134.15,59.07,63,40,12.88
417,Winnemucca,US,2022-03-16 21:58:27,40.973,-117.7357,50.23,30,5,10.18
418,Taltal,CL,2022-03-16 21:58:28,-25.4,-70.4833,69.19,77,58,4.38
419,San Jose,US,2022-03-16 21:55:43,37.3394,-121.895,74.57,44,0,14.97
420,Chepareria,KE,2022-03-16 21:58:28,1.3077,35.2039,65.75,62,76,6.06
421,Beyneu,KZ,2022-03-16 21:58:29,45.3167,55.2,30.07,89,94,9.6
422,Ixtapa,MX,2022-03-16 21:56:39,20.7,-105.2,86.47,38,1,8.68
423,Banda Aceh,ID,2022-03-16 21:58:30,5.5577,95.3222,77.83,81,100,6.35
424,Anadyr,RU,2022-03-16 21:58:31,64.75,177.4833,-8.9,77,20,13.42
425,Tabou,CI,2022-03-16 21:54:07,4.423,-7.3528,79.81,87,37,6.2
426,Sao Filipe,CV,2022-03-16 21:58:32,14.8961,-24.4956,70.02,70,58,12.88
427,Yaypan,UZ,2022-03-16 21:58:32,40.3758,70.8156,50.99,84,100,2.62
428,Providencia,MX,2022-03-16 21:58:33,28.7167,-111.5833,95.2,12,0,12.77
429,Ozernovskiy,RU,2022-03-16 21:58:34,51.5,156.5167,28.51,75,4,3.83
430,Kudahuvadhoo,MV,2022-03-16 21:58:35,2.6708,72.8944,82.29,75,99,8.57
431,Emmett,US,2022-03-16 21:58:35,43.8735,-116.4993,54.64,37,67,5.99
432,Naze,JP,2022-03-16 21:58:36,28.3667,129.4833,67.12,87,100,8.1
433,Salalah,OM,2022-03-16 21:58:37,17.0151,54.0924,75.16,54,3,2.51
434,Kungurtug,RU,2022-03-16 21:58:38,50.5994,97.5228,7.74,98,100,0.58
435,Kushmurun,KZ,2022-03-16 21:58:38,52.4503,64.6311,-7.56,99,55,7.7
436,Srednekolymsk,RU,2022-03-16 21:58:39,67.45,153.6833,-16.1,100,50,1.23
437,Brentwood,US,2022-03-16 21:58:40,40.7812,-73.2462,57.09,69,9,5.99
438,Alice Springs,AU,2022-03-16 21:58:41,-23.7,133.8833,80.15,32,30,8.05
439,Moron,AR,2022-03-16 21:58:41,-34.6534,-58.6198,82.02,49,0,8.16
440,Taksimo,RU,2022-03-16 21:58:42,56.3444,114.8794,-20.0,90,45,1.43
441,Maymyo,MM,2022-03-16 21:58:10,22.0333,96.4667,66.92,26,0,0.98
442,Oga,IT,2022-03-16 21:58:43,46.4631,10.347,37.69,68,61,2.06
443,Calvinia,ZA,2022-03-16 21:58:44,-31.4707,19.776,68.43,31,34,11.5
444,Sinnamary,GF,2022-03-16 21:58:45,5.3833,-52.95,76.71,87,93,13.35
445,Nelson Bay,AU,2022-03-16 21:58:45,-32.7167,152.15,70.11,97,31,1.99
446,Velikiy Ustyug,RU,2022-03-16 21:58:46,60.7644,46.3106,15.39,95,100,4.21
447,Namibe,AO,2022-03-16 21:58:47,-15.1961,12.1522,71.37,74,4,4.27
448,Kyren,RU,2022-03-16 21:58:48,51.6828,102.1408,5.95,86,89,0.92
449,Bambanglipuro,ID,2022-03-16 21:58:49,-7.95,110.2833,76.24,90,95,3.29
450,Tucupita,VE,2022-03-16 21:58:49,9.0622,-62.051,74.59,96,53,5.26
451,Enniscorthy,IE,2022-03-16 21:58:50,52.5008,-6.5578,41.83,81,4,4.03
452,Huarmey,PE,2022-03-16 21:58:51,-10.0681,-78.1522,76.64,69,47,10.54
453,Sambava,MG,2022-03-16 21:58:52,-14.2667,50.1667,76.44,92,99,7.05
454,Zhoucun,CN,2022-03-16 21:58:52,36.8167,117.8167,36.0,51,100,16.13
455,Placido De Castro,BR,2022-03-16 21:58:53,-10.3353,-67.1856,77.61,94,96,1.68
456,Kayan,MM,2022-03-16 21:58:54,16.9056,96.5631,78.94,49,28,2.26
457,Sibut,CF,2022-03-16 21:58:55,5.718,19.0739,79.25,24,63,2.42
458,Bonavista,CA,2022-03-16 21:58:55,48.6499,-53.1147,24.73,45,100,3.24
459,Norilsk,RU,2022-03-16 21:58:56,69.3535,88.2027,-13.58,95,56,5.73
460,Rio Gallegos,AR,2022-03-16 21:56:44,-51.6226,-69.2181,53.65,54,40,20.71
461,Mombasa,KE,2022-03-16 21:59:57,-4.0547,39.6636,81.01,83,20,9.22
462,Edson,CA,2022-03-16 21:58:51,53.5835,-116.4356,46.54,31,20,14.97
463,Caravelas,BR,2022-03-16 21:59:57,-17.7125,-39.2481,77.92,84,0,6.02
464,Peniche,PT,2022-03-16 21:59:58,39.3558,-9.3811,57.11,85,76,27.0
465,Ulladulla,AU,2022-03-16 21:59:58,-35.35,150.4667,67.77,90,73,4.83
466,Kholuy,RU,2022-03-16 21:59:59,56.575,41.8692,11.97,94,20,4.32
467,Poronaysk,RU,2022-03-16 21:59:59,49.2167,143.1167,24.51,96,100,6.11
468,Flin Flon,CA,2022-03-16 22:00:00,54.7682,-101.865,26.44,86,100,2.3
469,Brae,GB,2022-03-16 22:00:01,60.3964,-1.353,42.87,71,100,6.98
470,Warrington,GB,2022-03-16 22:00:02,53.3925,-2.5802,43.99,85,90,7.0
471,Wewak,PG,2022-03-16 22:00:02,-3.5534,143.6268,81.19,81,96,6.89
472,Jalu,LY,2022-03-16 22:00:03,29.0331,21.5482,55.76,36,0,8.84
473,Porto De Moz,BR,2022-03-16 22:00:04,-1.7483,-52.2383,75.13,90,99,2.48
474,Basco,PH,2022-03-16 22:00:05,20.4487,121.9702,75.94,93,100,16.37
475,Honningsvag,NO,2022-03-16 22:00:06,70.9821,25.9704,33.94,70,19,26.71
476,Kidal,ML,2022-03-16 22:00:07,18.4411,1.4078,83.98,12,66,6.93
477,Colon,PA,2022-03-16 22:00:07,9.3592,-79.9014,86.11,66,40,11.99
478,Taoudenni,ML,2022-03-16 22:00:08,22.6783,-3.9836,71.24,21,0,8.61
479,Matane,CA,2022-03-16 22:00:10,48.8286,-67.522,34.25,87,74,16.93
480,Milkovo,RU,2022-03-16 22:00:11,54.7167,158.6167,15.19,91,100,0.94
481,Kavaratti,IN,2022-03-16 22:00:11,10.5669,72.642,82.72,69,20,7.61
482,Mlonggo,ID,2022-03-16 22:00:12,-6.5333,110.7,77.25,85,84,3.98
483,Shelburne,CA,2022-03-16 22:00:13,44.0787,-80.2041,45.75,98,98,6.13
484,Chlorakas,CY,2022-03-16 22:00:13,34.8042,32.4083,43.68,61,20,8.05
485,Songea,TZ,2022-03-16 22:00:14,-10.6833,35.65,64.63,95,94,0.2
486,Acapulco,MX,2022-03-16 22:00:03,16.8634,-99.8901,84.85,55,1,10.07
487,Elko,US,2022-03-16 22:00:15,41.0002,-115.5012,45.73,45,44,18.01
488,Eureka,US,2022-03-16 21:56:53,40.8021,-124.1637,65.68,71,25,8.01
489,Ukiah,US,2022-03-16 21:55:22,39.1502,-123.2078,73.17,43,0,4.0
490,Comodoro Rivadavia,AR,2022-03-16 21:55:46,-45.8667,-67.5,71.46,35,100,26.46
491,Qandala,SO,2022-03-16 22:00:16,11.472,49.8728,76.8,69,0,5.26
492,Belyy Yar,RU,2022-03-16 22:00:17,53.6039,91.3903,15.69,88,75,4.47
493,Ullapool,GB,2022-03-16 22:00:18,57.8987,-5.1604,41.34,81,7,5.46
494,Prince Rupert,CA,2022-03-16 22:00:19,54.3161,-130.3201,43.9,80,100,18.28
495,Paamiut,GL,2022-03-16 22:00:19,61.994,-49.6678,9.73,84,100,11.34
496,Samarai,PG,2022-03-16 22:00:20,-10.6167,150.6667,83.91,72,98,15.68
497,Lapao,BR,2022-03-16 22:00:21,-11.3833,-41.8319,74.97,65,91,9.51
498,Kismayo,SO,2022-03-16 21:56:02,-0.3582,42.5454,78.67,80,8,14.7
499,Lagos,NG,2022-03-16 21:59:02,6.5833,3.75,81.86,81,50,6.04
500,Kigorobya,UG,2022-03-16 22:00:22,1.6162,31.3089,77.2,46,95,3.18
501,Baruun-Urt,MN,2022-03-16 22:00:23,46.6806,113.2792,9.77,31,0,5.37
502,Trincomalee,LK,2022-03-16 22:00:23,8.5711,81.2335,78.37,77,100,5.77
503,Mogwase,ZA,2022-03-16 22:00:24,-25.185,27.2665,63.27,91,100,5.88
504,Roura,GF,2022-03-16 22:00:25,4.7263,-52.3274,80.96,94,75,2.3
505,Cassilandia,BR,2022-03-16 22:00:26,-19.1133,-51.7342,77.27,76,83,3.24
506,Belur,IN,2022-03-16 22:00:26,13.1667,75.8667,67.19,62,100,2.26
507,Salekhard,RU,2022-03-16 22:00:27,66.53,66.6019,-1.32,98,18,2.39
508,Dickinson,US,2022-03-16 22:00:28,29.4608,-95.0513,80.13,56,1,3.0
509,Akdepe,TM,2022-03-16 22:00:29,42.0551,59.3788,35.67,81,82,5.82
510,Inongo,CD,2022-03-16 22:01:30,-1.95,18.2667,70.86,92,100,5.35
511,Raudeberg,NO,2022-03-16 22:01:30,61.9875,5.1352,43.95,70,100,25.28
512,Yerbogachen,RU,2022-03-16 22:01:31,61.2767,108.0108,-7.64,100,99,3.13
513,Pemangkat,ID,2022-03-16 22:01:32,1.1667,108.9667,78.31,85,77,4.99
514,Nalut,LY,2022-03-16 22:01:33,30.3333,10.85,60.04,18,20,22.15
515,Wanning,CN,2022-03-16 22:01:33,18.8003,110.3967,71.02,90,7,2.91
516,Gamba,GA,2022-03-16 22:01:34,-2.65,10.0,77.92,90,100,6.73
517,Cherdyn,RU,2022-03-16 22:01:35,60.403,56.4787,18.43,94,100,5.5
518,College,US,2022-03-16 21:59:10,64.8569,-147.8028,25.09,49,100,4.09
519,Sao Felix Do Xingu,BR,2022-03-16 22:00:52,-6.6447,-51.995,75.2,88,100,0.76
520,Evensk,RU,2022-03-16 22:01:36,61.95,159.2333,6.22,74,54,9.15
521,Kutum,SD,2022-03-16 22:01:36,14.2,24.6667,55.74,16,4,12.82
522,Kholm,RU,2022-03-16 22:01:37,59.2667,32.85,22.08,91,6,4.72
523,Alugan,PH,2022-03-16 22:01:38,12.2188,125.4808,80.04,85,98,7.27
524,Poso,ID,2022-03-16 22:01:39,-1.3959,120.7524,76.98,87,100,5.06
525,Sola,VU,2022-03-16 22:01:40,-13.8833,167.55,81.37,75,97,3.56
526,Kieta,PG,2022-03-16 22:00:32,-6.2167,155.6333,82.11,75,96,4.05
527,Lompoc,US,2022-03-16 21:59:48,34.6391,-120.4579,81.57,59,4,8.99
528,Acari,PE,2022-03-16 22:01:40,-15.4311,-74.6158,78.6,64,4,9.33
529,Luganville,VU,2022-03-16 22:01:41,-15.5333,167.1667,84.16,72,97,2.53
530,Biak,ID,2022-03-16 22:01:42,-0.9131,122.8766,76.82,82,93,2.1
531,Ust-Nera,RU,2022-03-16 22:01:43,64.5667,143.2,-16.64,92,36,4.14
532,Dalby,AU,2022-03-16 22:01:43,-27.1833,151.2667,70.34,72,1,9.55
533,Kingsland,US,2022-03-16 21:58:39,30.8,-81.6898,78.73,70,60,5.64
534,Xuddur,SO,2022-03-16 22:01:44,4.1213,43.8894,74.17,63,53,14.47
535,Nedjo,ET,2022-03-16 22:01:45,9.5046,35.5019,61.52,42,31,4.92
536,Huescar,ES,2022-03-16 22:01:46,37.811,-2.5412,44.11,88,100,2.01
537,Copala,MX,2022-03-16 22:01:46,16.65,-98.9833,85.28,53,0,8.7
538,Kontagora,NG,2022-03-16 22:01:47,10.3999,5.4695,84.13,14,97,5.59
539,Vieques,PR,2022-03-16 22:01:48,18.425,-65.8329,80.89,77,7,15.03
540,Chara,RU,2022-03-16 22:01:49,56.9064,118.2631,-23.96,73,18,1.54
541,Jacareacanga,BR,2022-03-16 22:01:49,-6.2222,-57.7528,76.05,97,100,1.95
542,Aykhal,RU,2022-03-16 22:01:50,66.0,111.5,-25.15,100,100,5.39
543,Clarksdale,US,2022-03-16 22:01:51,34.2001,-90.5709,64.38,82,100,4.61
544,Cedar City,US,2022-03-16 22:01:51,37.6775,-113.0619,47.68,51,100,16.15
545,Gweta,BW,2022-03-16 22:01:52,-20.1833,25.2333,69.15,87,100,13.38
546,Saryozek,KZ,2022-03-16 22:01:53,44.3583,77.9753,35.62,85,100,2.57
547,Stromness,GB,2022-03-16 21:57:52,58.965,-3.296,37.36,79,71,13.11
548,Zaidpur,IN,2022-03-16 22:01:54,26.8333,81.3333,73.47,40,6,4.18
549,Christchurch,NZ,2022-03-16 22:00:17,-43.5333,172.6333,59.92,66,100,1.14
550,San Jose De Guanipa,VE,2022-03-16 22:01:55,8.8872,-64.1651,80.87,63,86,12.15
551,Acarau,BR,2022-03-16 22:01:55,-2.8856,-40.12,76.95,88,100,8.01
552,Nha Trang,VN,2022-03-16 22:01:56,12.25,109.1833,73.4,92,60,5.23
553,Hovd,MN,2022-03-16 22:01:57,48.0056,91.6419,21.25,35,4,7.72
554,Solnechnyy,RU,2022-03-16 22:01:58,50.7214,136.6319,18.55,96,100,3.44
555,Port Hawkesbury,CA,2022-03-16 22:01:58,45.6169,-61.3485,32.97,81,93,5.01
556,Cantaura,VE,2022-03-16 22:01:59,9.3057,-64.3584,83.32,55,78,10.13
557,Port Shepstone,ZA,2022-03-16 22:02:00,-30.7414,30.455,69.91,73,100,3.78
558,Tarko-Sale,RU,2022-03-16 22:02:01,64.9225,77.785,12.87,97,94,9.8
559,Chernyshevskiy,RU,2022-03-16 22:03:01,63.0128,112.4714,-26.54,100,100,1.72
560,Port Blair,IN,2022-03-16 22:03:02,11.6667,92.75,81.05,79,100,3.62
561,Santo Augusto,BR,2022-03-16 22:03:03,-27.8508,-53.7772,71.6,78,8,11.45
562,Puerto Colombia,CO,2022-03-16 22:03:04,10.9878,-74.9547,79.9,80,64,20.51
563,Yuzhno-Sukhokumsk,RU,2022-03-16 22:03:04,44.6581,45.6436,24.89,70,7,6.51
564,Nizhniy Tsasuchey,RU,2022-03-16 22:03:05,50.5167,115.1333,-1.21,95,8,3.69
565,Vila,PT,2022-03-16 22:03:06,42.0304,-8.1588,41.88,79,91,9.35
566,San Marco In Lamis,IT,2022-03-16 22:03:07,41.7131,15.6399,40.41,80,97,2.24
567,Rudbar,AF,2022-03-16 22:03:07,30.15,62.6,78.91,10,0,9.91
568,Guymon,US,2022-03-16 22:03:08,36.6828,-101.4816,75.2,13,0,10.36
569,Tibacuy,CO,2022-03-16 22:03:09,4.3511,-72.4564,91.71,39,59,7.09
570,Kijang,KR,2022-03-16 22:03:10,35.2442,129.2139,52.59,77,100,16.44
571,Goderich,CA,2022-03-16 22:01:47,43.7501,-81.7165,41.85,88,99,7.94
572,Ledyard,US,2022-03-16 22:03:10,41.4398,-72.0142,55.06,79,20,9.22
573,Gari,RU,2022-03-16 22:03:11,59.4307,62.3497,17.04,94,100,4.61
574,Luwingu,ZM,2022-03-16 22:03:12,-10.2621,29.9271,62.96,94,100,2.13
575,Virginia Beach,US,2022-03-16 22:01:42,36.8529,-75.978,68.0,57,76,3.0
576,Aitape,PG,2022-03-16 22:03:13,-3.1374,142.3475,80.78,82,99,5.3
577,Dharchula,IN,2022-03-16 22:03:14,29.85,80.5333,60.58,20,4,9.62
578,Adrar,MR,2022-03-16 22:03:14,20.5022,-10.0711,64.81,26,0,10.2
